"LOCATION"	"Country"	"VARIABLE"	"Variable"	"FREQUENCY"	"Frequency"	"TIME"	"Time"	"Unit Code"	"Unit"	"PowerCode Code"	"PowerCode"	"Reference Period Code"	"Reference Period"	"Value"	"Flag Codes"	"Flags"
"LUX"	"Luxembourg"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"			5.20970177114274		
"LUX"	"Luxembourg"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2019"	"2019"	"PC"	"Percentage"	"0"	"Units"			4.14321589436969		
"LUX"	"Luxembourg"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2020"	"2020"	"PC"	"Percentage"	"0"	"Units"			4.14139591800889		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2003"	"2003"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.78563623026151		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2004"	"2004"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.809031879300008		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2005"	"2005"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.842798821532752		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2006"	"2006"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.902227222034459		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2007"	"2007"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.915850275745516		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2008"	"2008"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.952140925757938		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2009"	"2009"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.964873072959409		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2010"	"2010"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.999779147291952		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2011"	"2011"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.04792171014858		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2012"	"2012"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.07458563609954		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2013"	"2013"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.09268592040401		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2014"	"2014"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.1221997860662		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2015"	"2015"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.11785555682804		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2016"	"2016"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.12849211240972		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2017"	"2017"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.1524590681073		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2018"	"2018"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.18395641786858		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2019"	"2019"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.20460753684032		
"LUX"	"Luxembourg"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2020"	"2020"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.23010548863207		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			3.29938128479221		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			3.69455093198282		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			4.09701732870261		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			4.22954726577881		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			4.17885905837459		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			4.14997433719119		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			5.46342983946353		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			5.81405582295862		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			5.67168995815492		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			6.09670028762905		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			6.82147513871845		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			7.07454577014311		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2015"	"2015"	"PC"	"Percentage"	"0"	"Units"			6.77126949240766		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2016"	"2016"	"PC"	"Percentage"	"0"	"Units"			6.34055224045449		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2017"	"2017"	"PC"	"Percentage"	"0"	"Units"			5.92101827830635		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"			5.51821952081231		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2019"	"2019"	"PC"	"Percentage"	"0"	"Units"			5.19839277799789		
"LUX"	"Luxembourg"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2020"	"2020"	"PC"	"Percentage"	"0"	"Units"			4.95785890224405		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			1.00755729386726		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			1.00672825627835		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			1.00759417233829		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			0.986559915495927		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			0.935821590895995		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			0.973271364605961		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			1.04007234307677		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			1.01391838964763		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			1.01486837560586		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			1.04848028933959		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			1.04198502445904		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			1.03073765311827		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2015"	"2015"	"RATIO"	"Ratio"	"0"	"Units"			1.0225087891397		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2016"	"2016"	"RATIO"	"Ratio"	"0"	"Units"			1.0282399173761		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2017"	"2017"	"RATIO"	"Ratio"	"0"	"Units"			1.04173043579351		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2018"	"2018"	"RATIO"	"Ratio"	"0"	"Units"			1.03758880376275		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2019"	"2019"	"RATIO"	"Ratio"	"0"	"Units"			1.0326890217292		
"LUX"	"Luxembourg"	"IFU3"	"Ratio of potential to actual real GDP of the total economy"	"A"	"Annual"	"2020"	"2020"	"RATIO"	"Ratio"	"0"	"Units"			1.02454276867698		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2003"	"2003"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.912450090371655		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2004"	"2004"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.92740044952087		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2005"	"2005"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.934915789840106		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2006"	"2006"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.975964460637571		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2007"	"2007"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.972549930282277		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2008"	"2008"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.994656777716943		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2009"	"2009"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.00900911825525		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2010"	"2010"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.999799333188884		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2011"	"2011"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.02732785785052		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2012"	"2012"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.01728240792504		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2013"	"2013"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.03427021663842		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2014"	"2014"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.05634821080549		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2015"	"2015"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.01514433893342		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2016"	"2016"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.02762122879929		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2017"	"2017"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.03771652034582		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2018"	"2018"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.06146042389984		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2019"	"2019"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.056437317315		
"LUX"	"Luxembourg"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2020"	"2020"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.05462996935485		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2003"	"2003"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.661690202629128		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2004"	"2004"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.692712933374419		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2005"	"2005"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.720338745868059		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2006"	"2006"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.7464831757611		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2007"	"2007"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.776095040838052		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2008"	"2008"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.815869769592888		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2009"	"2009"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.859089304976176		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2010"	"2010"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.89479930926687		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2011"	"2011"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.92528851854353		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2012"	"2012"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.963331835064514		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2013"	"2013"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2014"	"2014"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.04018617200525		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2015"	"2015"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.06848590622997		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2016"	"2016"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.09863545585424		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2017"	"2017"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.16500903158664		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2018"	"2018"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.2215267020068		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2019"	"2019"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.27242733186247		
"MEX"	"Mexico"	"CPI"	"Consumer price index"	"A"	"Annual"	"2020"	"2020"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.31630465943496		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			8.98166666666667		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			9.53833333333333		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			9.4175		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			8.38833333333333		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			7.81476322902006		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			8.30147959169229		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			7.92739499353036		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			7.17594146946127		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			6.96456826507356		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			6.36559461026882		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			5.93603106246239		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			6.16436789344245		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2015"	"2015"	"PC"	"Percentage"	"0"	"Units"			6.12292957958065		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2016"	"2016"	"PC"	"Percentage"	"0"	"Units"			6.16203255965487		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2017"	"2017"	"PC"	"Percentage"	"0"	"Units"			6.87203605730159		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"			7.00719547704393		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2019"	"2019"	"PC"	"Percentage"	"0"	"Units"			7.225		
"MEX"	"Mexico"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2020"	"2020"	"PC"	"Percentage"	"0"	"Units"			7.5		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2003"	"2003"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.04758595138006		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2004"	"2004"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.04972604131975		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2005"	"2005"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.06970934271509		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2006"	"2006"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.08048203844593		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2007"	"2007"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.08694369689763		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2008"	"2008"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.07208722486705		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2009"	"2009"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.02930339610063		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2010"	"2010"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2011"	"2011"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.03020585015395		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2012"	"2012"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.01925096813393		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2013"	"2013"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.02960691983703		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2014"	"2014"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.06019949948141		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2015"	"2015"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.07064356508104		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2016"	"2016"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.07806305776257		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2017"	"2017"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.0872924315972		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2018"	"2018"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.08197687475583		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2019"	"2019"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.09248335867129		
"MEX"	"Mexico"	"PDTY"	"Labour productivity, total economy"	"A"	"Annual"	"2020"	"2020"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.10420791914237		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			-1.13980787696969		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			-0.898942616288846		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			-1.03602320961047		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			-0.389028926855519		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			-0.960458934840689		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			-1.58654708719116		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			-0.873377199497401		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			-0.489121617584934		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			-1.06594237552987		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			-1.54716632150821		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			-2.44542561953293		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			-1.87346727126415		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2015"	"2015"	"PC"	"Percentage"	"0"	"Units"			-2.60336477585874		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2016"	"2016"	"PC"	"Percentage"	"0"	"Units"			-2.21593667804686		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2017"	"2017"	"PC"	"Percentage"	"0"	"Units"			-1.68986193697606		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"			-2.04289513089808		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2019"	"2019"	"PC"	"Percentage"	"0"	"Units"			-2.07949132450094		
"MEX"	"Mexico"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2020"	"2020"	"PC"	"Percentage"	"0"	"Units"			-2.02306217355238		
"MEX"	"Mexico"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2003"	"2003"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.602202318838538		
"MEX"	"Mexico"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2004"	"2004"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.650689336314928		
"MEX"	"Mexico"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2005"	"2005"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.688280355429081		
"MEX"	"Mexico"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2006"	"2006"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.732214889038305		
